"id","name","abn","acn","address","suburb","state","postcode","email"
"900439","Chakir Design & Planning","89007435565","007435565","1st Flr, 9 Malop Street","GEELONG","VIC","3220","tchakier@bigpond.com.au"
"900440","Flagstaff Consulting Group Pty Ltd","37068791202","068791202","Suite 901, 140 Bourke Street","MELBOURNE","VIC","3000","bedleston@flagstaff.com.au"
"900443","MCT Constructions Pty Ltd","59095186824","095186824","19A Norfolk Court","Coburg","VIC","3058","gvabianco@goconnect.net"
"900447","Matrix Management Group Pty Ltd","33097675486","097675486","Level 2, 174 Collins Street","HOBART","TAS","7000","glendasorrell@matrixmg.com"
"900358","Davies Contractural Consulting Pty Ltd","","","43 Solway Street","ASHBURTON","VIC","3147","daviescc@iprimus.com.au"
"900360","Yves Quaglio Building Pty Ltd","","","","","","",""
"900369","City Living Property Services","","","Suite 261, 45 Glenferrie","MALVERN","VIC","3144",""
"900354","Savcor ART Pty Ltd","","","62 Salmon Street","PORT MELBOURNE","VIC","3207","jim.gordon@savcor.com.au"
"900370","Ingerson Construction Pty Ltd","","","4a/339 Williamstown Road","PORT MELBOURNE","VIC","3207","aingerson@ingersonconstructions.com.au"
"900371","Norvech Property Services Pty Ltd","","","352 Canterbury Road","SURREY HILLS","VIC","3127",""
"900372","Ballarat Lifestyle Constructions","","","4 Kenmarl Crescent","Invermay Park","VIC","3352",""
"900373","Pascal Commercial Interiors","","","Level 2, 125 Smith Street","FITZROY","VIC","3065",""
"900375","Prestige Maintenance","","","Level 1, 545 King Street","MELBOURNE","VIC","3000",""
"900379","PMDL Architecture & Design Pty Ltd","","","5/71-73 Rose Street","FITZROY","VIC","3065","dpayne@pmdl.com.au"
"900381","O'Dea Building Group","","","PO Box 430","Warragul","VIC","3820",""
"900383","Chris Phillips","","","","","","",""
"900384","Westernport Maintenance Services Pty Ltd","","","470 Stony Point Road","BITTERN","VIC","3918","beech.sue.s@edumail.vic.gov.au"
"900388","Lake Young Llewellyn & Associates Pty Ltd","","","Suite 8, 22-28 Fitzroy Street","ST KILDA WEST","VIC","3182","garylake@lyl.com.au"
"900390","Phil Crouch & Associates","","","","","","","philbo@magnet.com.au"
"900393","Patcon Developments P/L","","","41 Atkinson Street","CHADSTONE","VIC","3148",""
"900396","Dolfin Constructions P/L","","","Suite 2 First Fllor  50-54 Madden Avenue","MILDURA","VIC","3500",""
"900405","R O'Connor","","","20 Bayswater Road","CROYDON","VIC","3136",""
"900407","BR & AM Brown Pty Ltd","","","Twist Creek Road","Yackandandah","VIC","3749",""
"900409","Stephen Mitchell","","","4/35 Well Street","Brighton","VIC","3186","SWFMitchell@ozemail.com.au"
"900411","Accent Office Interiors","","","","","","",""
"900416","Chris Desmond","","","47 James Cook Drive","DIAMOND CREEK","VIC","3089","cdesmond@vtown.com.au"
"900423","Total  Construction - Victoria","","","","","","","alexc@totalconstruction.com.au"
"900428","Justin Moylan Building Practitioner Pty Ltd","","","19 Dwyer Street","CLIFTON HILL","VIC","3068",""
"900430","Mills Gorman Architects","","","Level 5, 31 Flinders Lane","MELBOURNE","VIC","3000","peter@millsgorgan.com"
"900314","Russell Barrett Architects Pty Ltd","","","","","","","rusbar@netspace.net.au"
"900419","Inek Construction Pty Ltd","","","42 Thorburn Street","GEELONG NORTH","VIC","3215","anteskoko@bigpond.com.au"
"900442","S. Architecture","","","Level 7, 45 William Street","MELBOURNE","VIC","3000","mel@s-architecture.com"
"900445","Progress Engineering Co Pty Ltd","","","5-11 High Street","NORTH MELBOURNE","VIC","3051",""
"900377","Lucchesse & Donazzon Pty Ltd","61050294688","050294688","2/45 Maorina Street","Oakleigh","VIC","3166",""
"900450","Rawlinsons Group Pty Ltd","84115688830","010916524","Level 2, 616 St Kilda Road","MELBOURNE","VIC","3000","ian.jamieson@turntown.com"
"900452","Constructive In-site Group Pty Ltd","63097116688","097116688","Level 1, 322 Little Lonsdale Street","MELBOURNE","VIC","3000","dfulton@in-site3.com.au"
"900455","Bill Mitsoulas & Associates Pty Ltd","86102776607","102776607","Suite 5/497 Burke Road","Hawthorn East","VIC","3123","bma@bmaarchitects.net.au"
"900457","Varlow Pty Ltd","31006983357","006983357","14-20 Leather Street","BREAKWATER","VIC","3219","varlow@seinet.com.au"
"900463","Haleberry Pty Ltd","12086372198","086372198","Factory 1, 14 Charnfield Court","THOMASTOWN","VIC","3074","bradhales@haleberry.com.au"
"900474","Waylou Management Pty Ltd","60102815743","","20 Neville Road","Gembrook","VIC","3783","wayne@waylou.com.au"
"900460","Krongold Constructions","46100861717","007117026","33-41 Agnes Street","JOLIMONT","VIC","3002","wayne@krongoldgroup.com"
"900437","A & M Ziino Pty Ltd","","064328089","5 Lucknow Cresent","THOMASTOWN","VIC","3074",""
"900477","G A Hutchison & Associates Pty Ltd","44006473472","006473472","111 Main Street","BAIRNSDALE","VIC","3875","gah@netspace.net.au"
"900432","K.E.E. Homes Pty Ltd","85093440932","093440932","89 Drummond Road","SHEPPARTON","VIC","3630","wayne@kee.net.au"
"900471","ATMA Environmental Pty Ltd","37080479992","080479992","56 William  Street","ABBOTSFORD","VIC","3067","rmcphillips@atmaenvironmental.com"
"900464","AMJ Services Pty Ltd","12075130559","075130559","Unit 1/18 New Street","RINGWOOD","VIC","3134","gysob@hotmail.com"
"900481","PSA & Swanbury Penglase Pty Ltd","36008202775","102449552","Suite 415, 566 St Kilda Road","MELBOURNE","VIC","3004","mail@swanburypenglase.com"
"900482","Ross Property Developments Pty Ltd","33516546100","093842874","19 Willesden Drive","WAURN PONDS","VIC","3221","rpd@datafast.net.au"
"900417","Unique Building Co Pty Ltd","54079294607","079294607","380 Eltham Yarra Glen Road","KANGAROO GROUND","VIC","3097","willams3@bigpond.com"
"900489","Lexicon Group Pty Ltd","60987168506","098038218","Level 1 459 Toorak Road","TOORAK","VIC","3142","Roger.Harrowell@Lexicongrp.com"
"900324","A J McGillivray & Sons Pty Ltd","68426619662","128959731","1 Trickey Court","North Sunshine","VIC","3020",""
"900326","Hi-Tech Building Construction Pty Ltd","85098276281","098276281","49A Sevenoaks Road","Burwood East","VIC","3151",""
"900325","Built Vic Pty Ltd","92095993365","095993365","Level 1, 163 Clarendon Street","South Melbourne","VIC","3205","jenmarks@built.com.au"
"900469","Project Services","82533440171","","Level 4B, 80 George Street","BRISBANE","QLD","4000","peter.johnson@projectservices.qld.gov.au"
"900446","Earth Tech Engineering Pty Ltd","61089482888","089482888","71 Queens Road","MELBOURNE","VIC","3004","george.simic@earthtech.com.au"
"900449","SEMF Holdings Pty Ltd","70410878638","009543702","1283-1285 Malvern Road","Malvern","VIC","3144","allan.waitzer@semf.com.au"
"805583","Howden & Wardrop Pty Ltd","47004855921","004855921","Level 6, 24 Albert Road","South Melbourne","VIC","3205","howdrop@bigpond.com"
"900453","Eye of the Beholder - Interior Design","","","20 Holtom Street","CARLTON NORTH","VIC","3054","rbesanko@tpg.com.au"
"900454","Spencer & Cartwright Pty Ltd","","","","","","",""
"900458","Justin Moore Pty Ltd","","","125 Erroll Street","NORTH MELBOURNE","VIC","3051",""
"900461","","","","","","","",""
"900466","Contour Design Australia Pty Ltd","","","","","","","office@contourdesign.com.au"
"900475","Kinetic Holdings Pty Ltd","","","137 Parramatta Rd","Annandale, NSW","NSW","2038",""
"900316","Jacquie Franke","","","Unit 2 39 College St","ELSTERNWICK","VIC","3185",""
"900425","MBA Building Management","","","575 Nagle Road","Lavington","NSW","2641",""
"900434","Footprint Building Design","","","3-32 Easey Street","COLLINGWOOD","VIC","3066",""
"900451","Tony Schultze","","","15 Fitzroy Street","Heywood","VIC","3304",""
"900467","Anthony Perick Constructions","","","53 Thompsons Road","BULLEEN","VIC","3105",""
"900472","Davstoc Design & Construction Management Pty Ltd","","","Level 10, 343 Little Collins Street","MELBOURNE","VIC","3000",""
"900479","Longbow Projects","","","41 Silverwood Way","GLEN WAVERLEY","VIC","3150","m.schreuders@bigpond.com"
"900480","Context Conybeare Morrison Pty Ltd","","","Level 1 41-45 A'Beckett Street","Melbourne","VIC","3000","jachari@context.com.au"
"900483","R. W. Knight Plumbing Pty. Ltd","","","Factory 2/72 Northgate Drive","THOMASTOWN","VIC","3074",""
"900485","Staughton Architects","","","1st Floor, 59 Hardware Street","Melbourne","VIC","3000",""
"900487","Stratplan Consulting Pty Ltd","","","62 Brinsley Road","Camberwell","VIC","3124",""
"900488","Ashley Builders Pty Ltd","","","","","","",""
"900318","GRD Kirfield limited","","","level 7 267 collins street","MELBOURNE","VIC","3000",""
"900444","Philips Building","","","48 St James Village","DANDENONG","VIC","3175",""
"900468","Insite International Projects","","","5 Kerr Street","FITZROY","VIC","3065","sdepicot@insiteinternational.com"
"900476","Genjusho Homes","","","","","","",""
"900478","","","","","","","",""
"805623","","","","78 Eastern Road","South Melbourne","VIC","3205",""
"805626","John & Thurley O'Connor","","","10 Sefton Place","Camberwell","VIC","3124",""
"805627","J A Taylor & Associates Pty Ltd","","","31 Agnes Street","Jolimont","VIC","3002",""
"805630","J D Fisher","","","2 Wallace Avenue","Toorak","VIC","3142",""
"900484","Broadway Homes","","","","","","",""
"900323","Melbourne Business Consortium","","","715 Glenhuntly road","Caulfield","VIC","3162",""
"900431","Zod Construction","","","59 Simpson Street","YARRAVILLE","VIC","3013",""
"900462","Andrew Inglis Architect & Project Manager","","","90 New Street","BRIGHTON","VIC","3186","inglisad@melbpc.org.au"
"900465","Yugo Builders Pty Ltd","","","2a Alexander Street","SOUTH YARRA","VIC","3141",""
"900470","Rowan Anthony Opat","35064253054","","Suite 311, 145 Russell Street","MELBOURNE","VIC","3000","rowanopat@rowanopat.com"
"805589","Hycon Design Pty Ltd","","006068202","4 Cranbrook Street","Spotswood","VIC","3015",""
"805593","I G Bishop & A A Jeffreys Pty Ltd","","005246819","33 Lydiard Street South","Ballarat","VIC","3350",""
"805595","Ian John Burch","12345741456","","1 York Place","Prahran","VIC","3181","ianburcharchitects@bigpond.com"
"805604","Ian James Smith Pty Ltd","","005437043","8 Wellington Crs","EAST MELBOURNE","VIC","3002",""
"805601","Ivan Rijavec Pty Ltd","86006408466","006408466","114 Moor St","Fitzroy","VIC","3065","ivan@rijavec.com"
"805603","Ian J M Cole & Associates Pty Ltd","99005541819","005541819","58 a Ardmillan Road","Moonee Ponds","VIC","3039","admin@coleizzo.com.au, Casto@coleizzo.com.au"
"805619","Interlandi Blair O'Connor Pty Ltd","","007262204","112 High Street","Kew","VIC","3101",""
"805605","Macdonald Cameron Pty Ltd","77840890207","005813838","Suite 16, 163 Commercial Road","South Yarra","VIC","3141","imaarchitects@bigpond.com"
"805633","J D Ruffle Quantity Surveyors","94590963363","","18 Pinehills Drive","Greensborough","VIC","3088","jdrcqs@optusnet.com.au"
"805622","IAG Pty Ltd","61064928025","064928025","Level 2, 480 St Kilda Road","Melbourne","VIC","3004","office@irwinalsop.com.au"
"901335","Hammond Street Developments Pty Ltd","32074649595","074649595","Level 1, 296 Whitehorse Road","Nunawading","VIC","3131","Eric.Woolford@hsd.com.au"
"805638","J L & E M Daly","89480876203","","5 Simpson Place","Hawthorn","VIC","3122","jlemdaly@lavalink.com.au"
"805642","J M Youl Consultants Pty Ltd","","005399495","Suite 8/756 Blackburn Road","North Clayton","VIC","3168","youlmel@ozemail.com.au"
"805645","J R Edwards Land Surveyor & Town Planner","","005148783","59 Fletcher Street","Essendon","VIC","3040",""
"805653","Castles Stephenson & Turner Pty Ltd","","069071905","66 Dudley Street","West Melbourne","VIC","3003","csandt@csandt.com.au"
"805654","Jack Clarke & Co, Architects Pty Ltd","","005437392","2 Small Street","Hampton","VIC","3188",""
"805657","Jeeralang Design Pty Ltd","35201393478","006087725","60 Main Street","Yinnar","VIC","3869",""
"805656","Estate' Partners Pty Ltd","53069692431","069692431","217 Pitt St","Eltham","VIC","3095","edg@estatedesigngroup.com.au"
"805664","Jack Hotakorzian & Associates","22862257015","","59 Croydon Road","Surrey Hills","VIC","3127","hotak@bigpond.com.au"
"805673","Janette I Strachan","47352512150","","10 Maylands Avenue","North Balwyn","VIC","3104","janistra@bigpond.net.au"
"805666","Jackson Lane Pty Ltd","84006386161","006386161","Level 2,  11 Bank Place","Melbourne","VIC","3000","jla@jacksonlane.com.au"
"805668","Jacobs Thomas & Associates Pty Ltd","14610954856","006882926","113 Drummond Street","Carlton","VIC","3053","jtanda@bigpond.com.au"
"805671","James W Sadler Pty Ltd","99134098949","005063310","719 High Street","Armadale","VIC","3143","admin@sadlerarchitects.com.au"
"805676","John A Gardner & Associates","","0639709X","Suite 2, 144 Camberwell Road","East Hawthorn","VIC","3123",""
"805718","Joseph Sierra","89261622648","","14 Hillcrest Way","Lake Tyers Beach","VIC","3909","jsierra@optusnet.com.au"
"805677","John Gurry & Associates Pty Ltd","30006934747","006934747","11 Wreckyn Street","North Melbourne","VIC","3051","jgurry@johngurry.com.au"
"805700","JDA Design Group Pty Ltd","58790609825","129690008","135A Martin Street","Brighton","VIC","3186","jda@jdaarchitects.com.au"
"805711","John McNabb & Associates Pty Ltd","91005921620","005921620","112 Drummond Street","Carlton","VIC","3053","mcnabbgo@bigpond.net.au"
"805712","Permewan Consulting Pty Ltd","48006313024","006313024","Level 1/456 St Kilda Road","Melbourne","VIC","3004","jp@pcaforensics.com.au"
"805713","John Randles & Associates Pty Ltd","89006931308","006931308","5 Hamilton Street","Gisborne","VIC","3437","johnrandles.jr@tpg.com.au"
"805716","John Wardle Pty Ltd","83006814268","006814268","25 Rokeby Street","COLLINGWOOD","VIC","3066","tenders@johnwardlearchitects.com"
"805722","K A Reed Group Pty Ltd","","005558323","Level 3 8 Market Street","Melbourne","VIC","3000","fastnet@connect.net.au"
"805729","K M Wright & Associates Pty Ltd","","005413301","62 Laburnum Street","Blackburn","VIC","3130",""
"805609","Shepherd Round Consultants","","","1st Fl, 68 Hotham Street","Traralgon","VIC","3844",""
"805613","Inarc Design Group Pty Ltd","","4882919","92 Bay Street","Port Melbourne","VIC","3207",""
"805617","Ineng Consulting Group Pty Ltd","","","4/36 Albert Road","South Melbourne","VIC","3205",""
"805620","International Property Protection Pty Ltd","","","1st Floor 454 Collins Street","Melbourne","VIC","3000",""
"805648","J W Reed & Partners Pty Ltd","","","110 Chapel Street","Windsor","VIC","3181",""
"805650","Jack Braunstein","","","77 Asling Street","Gardenvale","VIC","3185",""
"805659","J Kenny","","","17 Raven Street","Kew","VIC","3101",""
"805663","J Wade","","","6/20 Kireep Road","Balwyn","VIC","3103",""
"805678","John B Koschade & Partners Pty Ltd","","","4 Toorak Avenue","Toorak","VIC","3142",""
"805694","John Clayton & Associates","","","Office 1B, 491 Nicholson St","Clayton North","VIC","3054","JCA@melbourne.hotkey.net.au"
"805698","John Dohrmann & Partners Pty Ltd","","4906852","99 Spring Street","Melbourne","VIC","3000",""
"805702","John Gannon Consultancy","","","7/21 Wallace Avenue","Toorak","VIC","3142",""
"805703","John Gribble","","","2 Collins Street","Melbourne","VIC","3000",""
"805708","John Herniman & Associates Pty Ltd","","5852433","5-7 Peel Street","Collingwood","VIC","3066","john@herniman.com.au"
"805715","John Vroland & Associates Pty Ltd","","","1283 Malvern Road","Malvern","VIC","3144",""
"805720","Ref:843447 Joyce Nankivell Partnership Pty Ltd Ref:843447","","","445 Clarendon Street","South Melbourne","VIC","3205",""
"805725","K D Hudson & Associates","","","4 Willow Street","Bendigo","VIC","3550",""
"805726","Callaghan Group Architects","","","24-26 Little Curzon Street","North Melbourne","VIC","3051",""
"805728","K J Goodison & Associates","","","305 Bridge Road","Richmond","VIC","3121",""
"805588","Huw Halse","71551285604","","16 Parkside Street","Elsternwick","VIC","3185","huwhalse@optusnet.com.au"
"805734","Indi Architects Pty Ltd","40131483184","131483184","210 Beechworth Road","Wodonga","VIC","3690","kevin@indi-architects.com"
"801546","F Tassone Pty Ltd","82007251658","007251658","Lot 2 Karadoc Avenue","Nicholls Point","VIC","3501",""
"801405","E J Lyons & Sons Pty Ltd","18004584883","004584883","100 Fyans Street","Geelong South","VIC","3220","gary@lyonsconstruction.com.au"
"801472","Jibbend Pty Ltd","93731935030","006401494","22 Gratten Road","MONTROSE","VIC","3765","enex@bigpond.com.au"
"801496","Eveready Partitions Pty Ltd","42004482099","004482099","33 Wangara Road","Sandringham","VIC","3191","info@evereadypartitions.com.au"
"801550","Fairley Constructions Pty Ltd","","006744663","7 The Avenue","Hampton","VIC","3188",""
"801548","F Vitale & Sons Pty Ltd","32005212162","005212162","88 Albion Street","Essendon","VIC","3040","jim@vitale.com.au"
"801675","G & P Clark Builders Pty Ltd","","006690633","6 Harridge Street","Kerang","VIC","3579",""
"801789","GR & HM Cole","31756731265","","177 Noorat Road","Terang","VIC","3264","helencole77@dodo.com.au"
"801680","G & S Morris Constructions Pty Ltd","43007247449","007247449","15 Laidlaw Drive","DELACOMBE","VIC","3356","morhad@netconnect.com.au"
"801627","Friebel & Mellington","51352087867","","104 Tavener Street","Rainbow","VIC","3424",""
"801880","Geoff Rourke Building & Maintenance Service Pty Ltd","","006445147","44 Raheen Avenue","Wantirna South","VIC","3152",""
"801797","G R Carr Pty Ltd","89005513360","005513360","6 Hill Court","Portland","VIC","3305","hillcrt@grcarr.com.au"
"801951","Graham Pfeiffer Constructions Pty Ltd","","005984207","28 Barber Street","Corryong","VIC","3707",""
"801988","H & C Industries Pty Ltd","93679358270","006386063","50 Munster Terrace","North Melbourne","VIC","3051",""
"801952","Graham Andrews Builders Pty Ltd","54006105755","006105755","38 Kyabram Street","Coolaroo","VIC","3048","donnagab@bigpond.net.au"
"802026","H N Olver Pty Ltd","","004320950","169 Princess Highway","Bairnsdale","VIC","3875",""
"802089","Higgins Coatings Pty Ltd","","005632708","297 Ingles Street","Port Melbourne","VIC","3207",""
"802114","Hotondo Pty Ltd","","001889498","1072 Centre Road","South Oakleigh","VIC","3167",""
"802106","Hooker Cockram Ltd","74004282599","004282599","2 Domville Avenue","Hawthorn","VIC","3122","allpon@hcl.com.au"
"802175","Ian Bolden Contracting Pty Ltd","66006087190","006087190","26 Jamieson Street","Warrnambool","VIC","3280",""
"802204","Inggall & Tribe Pty Ltd","97932280593","004750467","2 Court Street","Box Hill","VIC","3128",""
"805749","Kilpatrick & Associates Pty Ltd","","006911324","239 Bay Street","Brighton","VIC","3186","kilpat@ozemail.com.au"
"802262","J & M Perta Pty Ltd","54664597632","006033567","667 High Street Preston","Preston","VIC","3072","perta@asccomp.net"
"900302","Delta Pty Ltd","67007069794","007069794","577 Plummer Street","Port Melbourne","VIC","3207","dannyb@deltagroup.com.au"
"805753","Kirkpatrick & Webber Pty Ltd","","004747433","15 Maroodah Highway","Croydon","VIC","3136",""
"805756","Kluge Jackson Consultants Pty Ltd Sale","","004778947","45 Macalister Street","Sale","VIC","3850",""
"805760","Koukourou & Partners Pty Ltd","","007739157","529 Burwood Road","Hawthorn","VIC","3122",""
"805768","L H Vernon & Associates Pty Ltd","77667640678","007286517","601 Sturt Street","Ballarat","VIC","3350",""
"805797","Little & Brosnan Pty Ltd","","005434855","189 Johnston Street","Fitzroy","VIC","3065",""
"805792","Lester Sawyer Architect Pty Ltd","87006797799","006797799","559 Paine Street","Albury","NSW","2640","lestersawyer@bigpond.com.au"
"805794","Lindsay Holland Pty Ltd","96006067938","006067938","79 Charles Street","ABBOTSFORD","VIC","3067","lindsay.holland@hau.net.au"
"805795","Lines Macfarlane & Marshall Pty Ltd","83006398376","006398376","1 Fl 19 Carpenter Street","Brighton","VIC","3186","marshall@access.net.au"
"805738","Katsalidis Pty Ltd","","","412 Queen Street","Melbourne","VIC","3000",""
"805739","Kearney & Tyrrell Pty Ltd","","","53 Rose Street","Essendon","VIC","3040",""
"805744","Kendall & Associates Pty Ltd","","","50 St. Albans Street","Mt Waverley","VIC","3149",""
"801169","D G & S K Browning","","","RMB 6821","Coral Bank Via Wodonga","VIC","3691",""
"801187","D J & J Boyd","","","32 Blair Drive","Kyneton","VIC","3444",""
"801222","D M & P M Carmichael","","","13 Werril Street","Swan Hill","VIC","3585",""
"801786","G R & D L Smith Pty Ltd","","","195 South Valley Road","Highton","VIC","3216",""
"801793","G R & W J Altmann","","","Landsborough Road","Stawell","VIC","3380",""
"801813","Gary Sydes Builder","","","","","","",""
"801840","Galvin Construction Group Pty Ltd","","","17 Carrington Road","Box Hill","VIC","3128",""
"802000","H & J Knevitt Pty Ltd","","","10 Tanunda Grove","Belmont","VIC","3216",""
"802040","Haden Engineering","","","11-15 Christensen Street","Cheltenham","VIC","3192",""
"802061","Harris Office Environments","","","148 Little Lonsdale Street","Melbourne","VIC","3000",""
"802120","Hull Plumbing Pty Ltd","","","16 Spalding Street","Ararat","VIC","3377",""
"802133","I C Painting Service","","","12 Hempstead Drive","Vermont South","VIC","3133",""
"805755","Kluge Jackson Consultants Pty Ltd","","","41 Breed Street","Traralgon","VIC","3844",""
"805762","Kuttner Collins & Partners Vic Pty Ltd","","","210 Lower Heidelberg Road","Ivanhoe","VIC","3079",""
"805765","L A Moore & Associates","","","19 Weber Crescent","Burwood East","VIC","3151",""
"805772","Leigh Dicker & Associates","","","226 Latrobe Terrace","Geelong","VIC","3220",""
"805773","Louise Honman","","","2 Skene Street","Newtown","VIC","3220","lhonman@primas.com.au"
"805774","Llewelyn Pritchard","","","1182 Main Road","Eltham","VIC","3095","lpbuilds@netspace.net.au"
"805801","Loder & Bayly Pty Ltd","","","3rd Floor 222 Kingsway","South Melbourne","VIC","3205",""
"801385","E & G O'Flynn","21338495997","","10 Rathmullen Quadrant","Doncaster","VIC","3108","edgsuper@optusnet.com.au"
"805818","Michael H Hughes Design Architects Pty Ltd","92060762307","060762307","236 View Street","Bendigo","VIC","3550","hughes@netcon.net.au"
"805819","Lambert Rehbein Vic Pty Ltd","48093367072","093367072","Suite 1, 55 Walsh Street","WEST MELBOURNE","VIC","3003","matthew.s@lar.net.au"
"805826","M R Anderson & Engineers Pty Ltd","","005638915","71 Oxford Street","Collingwood","VIC","3066","office@andersonengineers.com.au"
"805829","Max Chester","79544660196","","94 St. James Road","Heidelberg","VIC","3084","max.chester@ccarch.biz"
"805839","Madigan & Chivers Pty Ltd","","006822180","96 Morang Road","Hawthorn","VIC","3122",""
"805842","Mahon & Mahon Pty Ltd","","060604220","1A Cromwell Street","Caulfield","VIC","3162",""
"805856","Mattingley Courtney Pty Ltd","","006522998","53 Windsor Crescent","Surrey Hills","VIC","3127",""
"805859","The Braid Corporation Pty Ltd","","007062151","538 Riversdale Road","Camberwell","VIC","3124","mbraid@compuservr.com"
"805867","Mexted Rimmer Associates Pty Ltd","","006608082","14 McLarty Place","Geelong","VIC","3220","mexrim@pipeline.com.au"
"805861","Monuments To Mankind Pty Ltd","54176289547","006983697","4 / 21 Wynnstay Road","Prahran","VIC","3181","mail@mcbridecharlesryan.com.au"
"805866","Metier 3 Pty Ltd","31499541615","006395759","658 Church Street  Level 3, Building 5,","Richmond","VIC","3121","metier3@metier3.com.au"
"805872","Mike Lyons & Associates Pty Ltd","","006581808","26 Hilda Street","Balwyn","VIC","3103","100406.3040 @ compuserve.com"
"805882","Mockridge Stahle & Mitchell Pty Ltd","","005090497","65 Caroline Street","SOUTH YARRA","VIC","3141",""
"805873","Millar & Merrigan Pty Ltd","66235839511","005541668","21 Coolstore Road","Croydon","VIC","3136","mjordon@millarmerrigan.com.au"
"805880","Mitchell Giurgola & Thorp Pty Ltd","72072249275","072249275","3rd Floor, Endeavour House, Franklin Street","MANUKA ACT","NSW","2603","mgt@canberra.mgtarchitects.com"
"805923","Nexus Designs Pty Ltd","61993943987","","260 Park Street","South Melbourne","VIC","3205","nexus@nexusdesigns.com.au"
"805886","Morton Dunn Pty Ltd","53006923057","006923057","424 Sturt Street","Ballarat","VIC","3350","mail@mortondunn.com.au"
"805907","Bovis McLachlan Pty Ltd","45002640913","002640913","Level 32, 140 William Street","Melbourne","VIC","3000","dominic.grounds@ap.bovislendlease.com"
"805913","Napier & Blakeley Pty Ltd","87601474307","006386278","Level 13, 90 Collins Street","Melbourne","VIC","3000","csmith@napierblakeley.com"
"805918","Neil Evans & Noel McKernan Pty Ltd","77883564463","005676522","Level 1, 292 Church Street","RICHMOND","VIC","3121","nmck@bigpond.net.au"
"805930","Noel Arnold & Associates Pty Ltd","","006318010","Suite 15/16 Level 3, 818 Whitehorse Road","Box Hill","VIC","3128","naanet @ ozemail.com.au"
"805931","Noel McInnes Project Management Pty Ltd","","005660640","633 Glenferrie Road","Hawthorn","VIC","3122","Noelmci@ozemail.com.au"
"805935","Norman Day","37712882692","","Studio 01  339 Bank Street","SOUTH MELBOURNE","VIC","3205","norman@normanday.com"
"805933","NDY Management Pty Ltd","29003234571","003234571","115 Batman Street","WEST MELBOURNE","VIC","3003","b.ferguson@ndy.com"
"805936","Norris Architects Pty Ltd","69095564540","078879900","87 Snell Grove","Oak Park","VIC","3046","raf@norrisarchitects.com.au"
"805942","O'Connor Associates Pty Ltd","19006984983","006924983","Level 1, 6 - 8 Wilson Avenue","Brunswick","VIC","3056","oca@bigpond.net.au"
"805952","Omiros Pty Ltd","34007125466","007125466","G/F 639 Lt  Bourke Street","Melbourne","VIC","3000","omiros@omiros.com.au"
"805955","Arup Pty Ltd","18000966165","000966165","Level 17, 1 Nicholson Street","Melbourne","VIC","3000","nik.killis@arup.com.au"
"805812","Lumsden Gordon & Associates Pty Ltd","","","974-978 High Street","Armadale","VIC","3143",""
"805816","Lyon Lyon Hilbert Pty Ltd","","","45 Flinders Lane","Melbourne","VIC","3000",""
"805821","M J Parsons & Associates","","","734 Main Road","Eltham","VIC","3095",""
"805828","M W Lee & Associates","","","13 Sinclair Avenue","Lower Templestowe","VIC","3107",""
"805830","M Lester","","","15 Sunbury Crescent","Surrey Hills","VIC","3127",""
"805838","Macleod Partenship Pty Ltd","","","59 Fletcher Street","Essendon","VIC","3040",""
"805840","Mafscon Pty Ltd","","","Suite G.6 62 Wellington Parade","East Melbourne","VIC","3002",""
"805846","Marcus Kalkman & Associates","","","1379 Nepean Highway","Rosebud","VIC","3939",""
"805848","Mark Allaway & Associates","","","32 Poplar Street","Caulfield South","VIC","3162",""
"805850","Martakis Hernandez Kruspe","","","246 Bridge Road","Richmond","VIC","3121",""
"805851","Martin Gehrckens & Associates Pty Ltd","","","25 Willsmere Road","Kew","VIC","3101",""
"805852","Mateffy Perl Nagy Kuter Pty Ltd","","","32/ 209 Toorak Road","South Yarra","VIC","3141",""
"805855","Matrix Consulting Engineers","","","74 Station Street","Port Melbourne","VIC","3207",""
"805858","Maunsell Pb Pty Ltd","","","6 Claremont Street","South Yarra","VIC","3141",""
"805862","Meldrum Burrows & Partners Pty Ltd","","","Level 5 416 Collins Street","Melbourne","VIC","3000",""
"805890","Maccallum Gordon Partners Pty Ltd","","5958538","1 York Place","Prahran","VIC","3181",""
"805910","Nigel Jenkins Pty Ltd","","","6 Fl 582 St Kilda Road","Melbourne","VIC","3004",""
"805911","N Montgomery","","","2A Nethedee Street","Glen Iris","VIC","3146",""
"805922","Newton Hutson Pty Ltd","","","Suite 19/30 Queens Road","Melbourne","VIC","3004",""
"805926","Nicholas Petris & Associates Pty Ltd","","5633081","Unit 1, 1569 Burwood Highway","Belgrave","VIC","3160","npetris@smart.net.au"
"805929","Nilsson Noel & Holmes Surveying Pty Ltd","","67949615","7-9 Bakewell Street","Cranbourne","VIC","3977","nnhsurv@netspace.net.au"
"805932","Noonans Surveyors","","","Suite 4/50 Thomas Street","Dandenong","VIC","3175",""
"805937","O B Hawthorne & Associates Pty Ltd","","","111 Gipps Street","East Melbourne","VIC","3002",""
"805954","Outhred Partners Pty Ltd","","","2 Johnston Street","Collingwood","VIC","3066",""
"805824","M P A Williams & Associates Pty Ltd","","005931288","533 - 535 Nepean Highway","Bonbeach","VIC","3196","preid@mpaw.com.au"
